domain,spf_record,reasons,ip4,ip6,include,a,mx,ptr,exists,redirect
0.0.a.8.c.d.b.6.0.0.9.3.0.e.0.4.2.zen.ip.fslupdate.com,v=spf1 -all,"suspicious_domain,deep_subdomain",0,0,0,0,0,0,0,0
0.00.00.00.00.00.c120.02.00.00.00.00.00.020.00.02.00.00.00.00.c0.00.00.01.00.00.00.cac120.02.00.00.00.01.00.cao0.00.01.00.00.01.00.pu0.00.00.00.01.00.00.ca,v=spf1 -all,"suspicious_domain,deep_subdomain",0,0,0,0,0,0,0,0
0.00.00.00.00.01.00.si,v=spf1 ip6:fd1b:212c:a5f9::/48 -all,"suspicious_domain,deep_subdomain",0,1,0,0,0,0,0,0
0.00.00.00.00.c120.02.00.00.00.00.00.020.00.02.00.00.00.00.c0.00.00.01.00.00.00.cac120.02.00.00.00.01.00.cao0.00.01.00.00.01.00.pu0.00.00.00.01.00.00.ca,v=spf1 -all,"suspicious_domain,deep_subdomain",0,0,0,0,0,0,0,0
0.00.00.cac120.02.00.00.00.01.00.cao0.00.01.00.00.01.00.pu0.00.00.00.01.00.00.ca0.00.00.00.00.01.00.si,v=spf1 ip6:fd1b:212c:a5f9::/48 -all,"suspicious_domain,deep_subdomain",0,1,0,0,0,0,0,0
0.00.01.00.00.00.cac120.02.00.00.00.01.00.cao0.00.01.00.00.01.00.pu0.00.00.00.01.00.00.ca0.00.00.00.00.01.00.si,v=spf1 ip6:fd1b:212c:a5f9::/48 -all,"suspicious_domain,deep_subdomain",0,1,0,0,0,0,0,0
0.00.05.75.7n.a.5.7n.a.casa,v=spf1 -all,"suspicious_domain,deep_subdomain",0,0,0,0,0,0,0,0
0.000.000.000.000.000.00.020.ca,v=spf1 -all,"suspicious_domain,deep_subdomain",0,0,0,0,0,0,0,0
0.000.000.000.000.000.000.000.00.020.ca,v=spf1 -all,"suspicious_domain,deep_subdomain",0,0,0,0,0,0,0,0
0.000.000.000.000.000.000.000.000.000.000.00.020.ca,v=spf1 -all,"suspicious_domain,deep_subdomain",0,0,0,0,0,0,0,0
0.000.000.000.000.000.000.000.000.00470.00440.558060.0.000.000.000.000.000.000.000.000.000.000.000.00.020.ca,v=spf1 -all,"suspicious_domain,deep_subdomain",0,0,0,0,0,0,0,0
0.000.000.000.000.000.000.009.280.0015.2510.290.000.00le.76bg.jjv.co0.004.020.000.000.000.001.010.005.100.009.0612.280.000.007.08cv.auu.000.000.000.000.000.000.000.000.000.0010.549.0a0.000.900.009.mid5.652.in,v=spf1 -all,"suspicious_domain,deep_subdomain",0,0,0,0,0,0,0,0
0.000.000.000.000.0010.549.0a0.000.900.009.mid5.652.in,v=spf1 -all,"suspicious_domain,deep_subdomain",0,0,0,0,0,0,0,0
0.000.000.000.000.0018644off-camp.ws,v=spf1 ip6:fdd0:951e:ede7::/48 -all,"suspicious_domain,deep_subdomain",0,1,0,0,0,0,0,0
0.000.000.000.000.00c.000.co,v=spf1 -all,"suspicious_domain,deep_subdomain",0,0,0,0,0,0,0,0
0.000.000.000.460.26k0.050.040.050.04n.d.0.010.010.000.090.04oh1.991.981.981.982.002.002.002.001.982.00fn.d.n.d.n.d.n.d.n.d.n.d.n.d.n.d.n.d.n.d.cl,v=spf1 -all,"suspicious_domain,deep_subdomain",0,0,0,0,0,0,0,0
0.00fi560012001080240.002411555.93ba00000.00000000.00gr00000.00000000.00.ca,v=spf1 -all,"suspicious_domain,deep_subdomain",0,0,0,0,0,0,0,0
0.070.581.140.004.200.46na2o5.164.793.860.444.475.070.822.4610.46k2o2.672.984.500.553.675.5315.873.390.15p2o50.070.070.020.020.010.00n.d.n.d.n.d.cl,v=spf1 -all,"suspicious_domain,deep_subdomain",0,0,0,0,0,0,0,0
0.110.209.116.zen.ip.fslupdate.com,v=spf1 -all,"suspicious_domain,deep_subdomain",0,0,0,0,0,0,0,0
0.116.72.149.bad.spky.me,v=spf1 include:_incspfcheck.mailspike.net -all,"suspicious_domain,deep_subdomain",0,0,1,0,0,0,0,0
0.129.84.45.zen.ip.fslupdate.com,v=spf1 -all,"suspicious_domain,deep_subdomain",0,0,0,0,0,0,0,0
0.137.176.45.dun.dnsrbl.net,v=spf1 ip6:fdcf:abda:4154::/48 -all,"suspicious_domain,deep_subdomain",0,1,0,0,0,0,0,0
0.14.by.eclipse.cracks.lomalka.com,v=spf1 include:u2069692.wl.sendgrid.net -all,"suspicious_domain,deep_subdomain",0,0,1,0,0,0,0,0
0.140.41.zen.ip.fslupdate.com,v=spf1 -all,"suspicious_domain,deep_subdomain",0,0,0,0,0,0,0,0
0.149.189.122.zen.ip.fslupdate.com,v=spf1 -all,"suspicious_domain,deep_subdomain",0,0,0,0,0,0,0,0
0.155.187.zen.ip.fslupdate.com,v=spf1 -all,"suspicious_domain,deep_subdomain",0,0,0,0,0,0,0,0
0.16.29.10.16.30.10.16.co,v=spf1 -all,"suspicious_domain,deep_subdomain",0,0,0,0,0,0,0,0
0.176.102.52.bad.spky.me,v=spf1 include:_incspfcheck.mailspike.net -all,"suspicious_domain,deep_subdomain",0,0,1,0,0,0,0,0
0.187.60.zen.ip.fslupdate.com,v=spf1 -all,"suspicious_domain,deep_subdomain",0,0,0,0,0,0,0,0
0.188.135.83.dun.dnsrbl.net,v=spf1 ip6:fdcf:abda:4154::/48 -all,"suspicious_domain,deep_subdomain",0,1,0,0,0,0,0,0
0.2.2.2.2.0.1.c.0.8.b.6.0.2.0.a.2.zen.ip.fslupdate.com,v=spf1 -all,"suspicious_domain,deep_subdomain",0,0,0,0,0,0,0,0
0.2.2.3.0.2.0.0.0.6.1.c.f.2.0.6.2.zen.ip.fslupdate.com,v=spf1 -all,"suspicious_domain,deep_subdomain",0,0,0,0,0,0,0,0
0.204.121.zen.ip.fslupdate.com,v=spf1 -all,"suspicious_domain,deep_subdomain",0,0,0,0,0,0,0,0
0.218.89.zen.ip.fslupdate.com,v=spf1 -all,"suspicious_domain,deep_subdomain",0,0,0,0,0,0,0,0
0.223.2.96.network.datatruck.com,v=spf1 -all,"suspicious_domain,deep_subdomain",0,0,0,0,0,0,0,0
0.244.72.148.host.secureserver.net,v=spf1 include:secureserver.net -all,"suspicious_domain,deep_subdomain",0,0,1,0,0,0,0,0
0.244.92.164.dun.dnsrbl.net,v=spf1 ip6:fdcf:abda:4154::/48 -all,"suspicious_domain,deep_subdomain",0,1,0,0,0,0,0,0
0.3.1.1.0.0.0.0.0.0.0.0.0.0.0.0.0.2.0.0.4.6.8.4.0.b.8.f.7.0.6.2.zen.ip.fslupdate.com,v=spf1 -all,"suspicious_domain,deep_subdomain",0,0,0,0,0,0,0,0
0.3.5.0.0.0.0.0.0.0.0.0.0.0.0.0.0.2.0.0.4.6.8.4.0.5.4.1.0.0.a.2.zen.ip.fslupdate.com,v=spf1 -all,"suspicious_domain,deep_subdomain",0,0,0,0,0,0,0,0
0.3.6.0.0.0.0.0.0.0.0.0.0.0.0.0.0.2.0.0.4.6.8.4.0.b.8.f.7.0.6.2.zen.ip.fslupdate.com,v=spf1 -all,"suspicious_domain,deep_subdomain",0,0,0,0,0,0,0,0
0.3.8.c.1.4.2.c.0.8.b.6.0.2.0.a.2.zen.ip.fslupdate.com,v=spf1 -all,"suspicious_domain,deep_subdomain",0,0,0,0,0,0,0,0
0.31.xc43rpgv.com,v=spf1 ip4:185.151.66.212/15 ip4:45.114.47.167/11 include:spf-sin.burn-oxygen.com ip4:103.58.69.146/24 include:spf-est.burn-oxygen.com ip4:103.253.76.11/24 ip4:103.253.77.217/24 ip4:103.253.78.145/24 ip4:103.253.79.174/24 ip4:120.143.35.96/24 ~all,many_mechanisms,8,0,2,0,0,0,0,0
0.33.109.208.host.secureserver.net,v=spf1 include:secureserver.net -all,"suspicious_domain,deep_subdomain",0,0,1,0,0,0,0,0
0.39.109.208.host.secureserver.net,v=spf1 include:secureserver.net -all,"suspicious_domain,deep_subdomain",0,0,1,0,0,0,0,0
0.4.2.8.0.0.0.0.0.0.0.0.2.0.0.0.1.0.0.0.2.1.0.0.0.0.8.a.3.0.a.2.zen.ip.fslupdate.com,v=spf1 -all,"suspicious_domain,deep_subdomain",0,0,0,0,0,0,0,0
0.43.101.52.psbl.surriel.org,v=spf1 include:_incspfcheck.mailspike.net -all,"suspicious_domain,deep_subdomain",0,0,1,0,0,0,0,0
0.49.60.zen.ip.fslupdate.com,v=spf1 -all,"suspicious_domain,deep_subdomain",0,0,0,0,0,0,0,0
0.5.0.0.3.2.f.f.2.0.6.2.zen.ip.fslupdate.com,v=spf1 -all,"suspicious_domain,deep_subdomain",0,0,0,0,0,0,0,0
0.5.e.6.2.6.a.8.9.0.4.2.zen.ip.fslupdate.com,v=spf1 -all,"suspicious_domain,deep_subdomain",0,0,0,0,0,0,0,0
0.518.1.studio.edition.cracks.lomalka.com,v=spf1 include:u2069692.wl.sendgrid.net -all,"suspicious_domain,deep_subdomain",0,0,1,0,0,0,0,0
0.55.167.72.host.secureserver.net,v=spf1 include:secureserver.net -all,"suspicious_domain,deep_subdomain",0,0,1,0,0,0,0,0
0.70.167.72.host.secureserver.net,v=spf1 include:secureserver.net -all,"suspicious_domain,deep_subdomain",0,0,1,0,0,0,0,0
0.73.128.188.zen.ip.fslupdate.com,v=spf1 -all,"suspicious_domain,deep_subdomain",0,0,0,0,0,0,0,0
0.77.220.24.network.datatruck.com,v=spf1 -all,"suspicious_domain,deep_subdomain",0,0,0,0,0,0,0,0
0.791.000.220.560.200.591.00weakargumentmeasures12345123451.attitudet11.001.002.attitudet20.471.000.511.003.thought0.290.491.000.420.251.004.in,v=spf1 -all,"suspicious_domain,deep_subdomain",0,0,0,0,0,0,0,0
0.8.0.9.2.c.0.c.0.8.b.6.0.2.0.a.2.zen.ip.fslupdate.com,v=spf1 -all,"suspicious_domain,deep_subdomain",0,0,0,0,0,0,0,0
0.8.119.zen.ip.fslupdate.com,v=spf1 -all,"suspicious_domain,deep_subdomain",0,0,0,0,0,0,0,0
0.88.74.97.host.secureserver.net,v=spf1 include:secureserver.net -all,"suspicious_domain,deep_subdomain",0,0,1,0,0,0,0,0
0.96.168.184.host.secureserver.net,v=spf1 include:secureserver.net -all,"suspicious_domain,deep_subdomain",0,0,1,0,0,0,0,0
0.99.25.100.mmpc.com.ph,v=spf1 -all,"suspicious_domain,deep_subdomain",0,0,0,0,0,0,0,0
0.art.agenciadigital.examples.cart.wb.com,v=spf1 a -all,"suspicious_domain,deep_subdomain",0,0,0,1,0,0,0,0
0.b.0.8.3.8.1.c.0.8.b.6.0.2.0.a.2.zen.ip.fslupdate.com,v=spf1 -all,"suspicious_domain,deep_subdomain",0,0,0,0,0,0,0,0
0.c.0.9.1.0.0.0.7.4.0.1.0.0.dataloader.io,v=spf1 include:dataloader.io._nspf.vali.email include:%{i}._ip.%{h}._ehlo.%{d}._spf.vali.email ~all,"suspicious_domain,deep_subdomain",0,0,2,0,0,0,0,0
0.e.c.3.3.b.3.1.0.8.f.4.0.1.0.a.2.zen.ip.fslupdate.com,v=spf1 -all,"suspicious_domain,deep_subdomain",0,0,0,0,0,0,0,0
0.f.4.d.1.3.2.c.0.8.b.6.0.2.0.a.2.zen.ip.fslupdate.com,v=spf1 -all,"suspicious_domain,deep_subdomain",0,0,0,0,0,0,0,0
0.ip6.art.agenciadigital.cart.wb.com,v=spf1 a -all,"suspicious_domain,deep_subdomain",0,0,0,1,0,0,0,0
0.jisc.ac.uk.pugwash.lib.kinepolis.fr,v=spf1 include:spf.kinepolis.com -all,"suspicious_domain,deep_subdomain",0,0,1,0,0,0,0,0
0.ns54.ww16.grapefruitdn.s7q.uzooin1.www.mbox.your-domain.com,v=spf1 ip6:fdcf:abda:4154::/48 -all,"suspicious_domain,deep_subdomain",0,1,0,0,0,0,0,0
0.shuaixiaohuo.xyz,v=spf1 -all,"suspicious_domain,abused_tld_xyz",0,0,0,0,0,0,0,0
00-00-00.top,v=spf1 ip6:fdec:ae16:fda7::/48 -all,"suspicious_domain,abused_tld_top",0,1,0,0,0,0,0,0
00-89.gamingtechnology.io,v=spf1 -all,"suspicious_domain,abused_tld_ga",0,0,0,0,0,0,0,0
00-archiv.gamingtechnology.io,v=spf1 -all,"suspicious_domain,abused_tld_ga",0,0,0,0,0,0,0,0
00.00.00.00.020.00.02.00.00.00.00.c0.00.00.01.00.00.00.cac120.02.00.00.00.01.00.cao0.00.01.00.00.01.00.pu0.00.00.00.01.00.00.ca,v=spf1 -all,"suspicious_domain,deep_subdomain",0,0,0,0,0,0,0,0
00.static.ipeshkun.dev.xsf.org.barakaban.org,v=spf1 include:_incspfcheck.mailspike.net -all,"suspicious_domain,deep_subdomain",0,0,1,0,0,0,0,0
00.static.yyunitski.dev.xsf.org.barakaban.org,v=spf1 include:_incspfcheck.mailspike.net -all,"suspicious_domain,deep_subdomain",0,0,1,0,0,0,0,0
000.000.000.000.0.avito.ru,v=spf1 -all,"suspicious_domain,deep_subdomain",0,0,0,0,0,0,0,0
000.000.000.000.000.000.000.00o.jp,v=spf1 -all,"suspicious_domain,deep_subdomain",0,0,0,0,0,0,0,0
000.000.000.000.h21-0b1c610e704d2e734.000.000.000.cnprod.s4devkhsfe0.000.0.avito.ru,v=spf1 -all,"suspicious_domain,deep_subdomain",0,0,0,0,0,0,0,0
000.000.000.000.mail.mail.000.mail.000.mail.mail.000.000.0-52.avito.ru,v=spf1 -all,"suspicious_domain,deep_subdomain",0,0,0,0,0,0,0,0
000.000.000.030.000.000.co,v=spf1 -all,"suspicious_domain,deep_subdomain",0,0,0,0,0,0,0,0
000.00000.05.000005.00003.0000sexygia.0010.blog.dev.proofhq.com,v=spf1 a mx a:webcapture.proofhq.com include:_spf.google.com include:mail.zendesk.com include:mktomail.com -all,"suspicious_domain,deep_subdomain",0,0,3,1,1,0,0,0
000.00social.social.social.social.social.socialsocial.social.social.social,v=spf1 -all,"suspicious_domain,deep_subdomain",0,0,0,0,0,0,0,0
000.00social.social.social.social.social.socialsocial.social.social.social.socialsocialsocial.social.social,v=spf1 -all,"suspicious_domain,deep_subdomain",0,0,0,0,0,0,0,0
00000000000000nordrhein00000000001000001rheinland-pfalzk.a.k.a.k.a.k.a.k.a.k.a.k.a.k.a.k.a.k.a.k.a.k.a.k.a.k.a.k.a.k.a.k.a.saarland,v=spf1 -all,"suspicious_domain,deep_subdomain",0,0,0,0,0,0,0,0
000000000000rheinland-pfalzk.a.k.a.k.a.k.a.k.a.k.a.k.a.k.a.k.a.k.a.k.a.k.a.k.a.k.a.k.a.k.a.k.a.saarland,v=spf1 -all,"suspicious_domain,deep_subdomain",0,0,0,0,0,0,0,0
0000000001000001rheinland-pfalzk.a.k.a.k.a.k.a.k.a.k.a.k.a.k.a.k.a.k.a.k.a.k.a.k.a.k.a.k.a.k.a.k.a.saarland,v=spf1 -all,"suspicious_domain,deep_subdomain",0,0,0,0,0,0,0,0
000000jorgedev12.000.00000.comx-000-spring-boot-security-saml-demo-okta2000005.00003.0000sexygia.0010.blog.dev.proofhq.com,v=spf1 a mx a:webcapture.proofhq.com include:_spf.google.com include:mail.zendesk.com include:mktomail.com -all,"suspicious_domain,deep_subdomain",0,0,3,1,1,0,0,0
000005.stage.00003.0000sexygia.0010.blog.dev.proofhq.com,v=spf1 a mx a:webcapture.proofhq.com include:_spf.google.com include:mail.zendesk.com include:mktomail.com -all,"suspicious_domain,deep_subdomain",0,0,3,1,1,0,0,0
00000rheinland-pfalzk.a.k.a.k.a.k.a.k.a.k.a.k.a.k.a.k.a.k.a.k.a.k.a.k.a.k.a.k.a.k.a.k.a.saarland,v=spf1 -all,"suspicious_domain,deep_subdomain",0,0,0,0,0,0,0,0
00001nsp3.tkj790400077.wordpress.net,v=spf1 +a +mx +ip4:66.155.40.30 +ip4:66.155.40.164 +include:helpscoutemail.com ~all,"suspicious_domain,abused_tld_tk",2,0,1,0,0,0,0,0
000226.xyz,v=spf1 -all,"suspicious_domain,abused_tld_xyz",0,0,0,0,0,0,0,0
000237.xyz,v=spf1 -all,"suspicious_domain,abused_tld_xyz",0,0,0,0,0,0,0,0
0002p5.autoinsurancecrew.xyz,v=spf1 include:_incspfcheck.mailspike.net -all,"suspicious_domain,abused_tld_xyz",0,0,1,0,0,0,0,0
000305.xyz,v=spf1 -all,"suspicious_domain,abused_tld_xyz",0,0,0,0,0,0,0,0
000328.xyz,v=spf1 -all,"suspicious_domain,abused_tld_xyz",0,0,0,0,0,0,0,0
000375.xyz,v=spf1 -all,"suspicious_domain,abused_tld_xyz",0,0,0,0,0,0,0,0
000396.xyz,v=spf1 -all,"suspicious_domain,abused_tld_xyz",0,0,0,0,0,0,0,0
000412.xyz,v=spf1 -all,"suspicious_domain,abused_tld_xyz",0,0,0,0,0,0,0,0
000417.xyz,v=spf1 -all,"suspicious_domain,abused_tld_xyz",0,0,0,0,0,0,0,0
000422.xyz,v=spf1 -all,"suspicious_domain,abused_tld_xyz",0,0,0,0,0,0,0,0
000435.xyz,v=spf1 -all,"suspicious_domain,abused_tld_xyz",0,0,0,0,0,0,0,0
000447.xyz,v=spf1 -all,"suspicious_domain,abused_tld_xyz",0,0,0,0,0,0,0,0
00050665.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
00050702.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
0006.ns224.your-domain.comwww.your-domain.comwww.your-domain.com.your-domain.com,v=spf1 ip6:fdcf:abda:4154::/48 -all,"suspicious_domain,deep_subdomain",0,1,0,0,0,0,0,0
0006.recorder.demo.sbx-000c.recorder.demo.lodgify.com,v=spf1 -all,"suspicious_domain,deep_subdomain",0,0,0,0,0,0,0,0
0006.recorder.demo.sbx-0018.recorder.demo.lodgify.com,v=spf1 -all,"suspicious_domain,deep_subdomain",0,0,0,0,0,0,0,0
0006.recorder.demo.sbx-002a.recorder.demo.lodgify.com,v=spf1 -all,"suspicious_domain,deep_subdomain",0,0,0,0,0,0,0,0
0006.recorder.demo.sbx-004b.recorder.demo.lodgify.com,v=spf1 -all,"suspicious_domain,deep_subdomain",0,0,0,0,0,0,0,0
0006.recorder.demo.sbx-0053.recorder.demo.lodgify.com,v=spf1 -all,"suspicious_domain,deep_subdomain",0,0,0,0,0,0,0,0
0006.recorder.demo.sbx-0055.recorder.demo.lodgify.com,v=spf1 -all,"suspicious_domain,deep_subdomain",0,0,0,0,0,0,0,0
000633413.xyz,v=spf1 ip6:fdec:ae16:fda7::/48 -all,"suspicious_domain,abused_tld_xyz",0,1,0,0,0,0,0,0
000666.xyz,v=spf1 include:spf.protection.outlook.com -all,"suspicious_domain,abused_tld_xyz",0,0,1,0,0,0,0,0
000730.xyz,v=spf1 +a +mx +ip4:66.29.141.204 include:spf.web-hosting.com ~all,"suspicious_domain,abused_tld_xyz",1,0,1,0,0,0,0,0
000867336.xyz,v=spf1 ip6:fdec:ae16:fda7::/48 -all,"suspicious_domain,abused_tld_xyz",0,1,0,0,0,0,0,0
0008ul.freevbuckgenerator.xyz,v=spf1 include:_incspfcheck.mailspike.net -all,"suspicious_domain,abused_tld_xyz",0,0,1,0,0,0,0,0
0009-0019.recorder.demo.sbx-0053.recorder.demo.lodgify.com,v=spf1 -all,"suspicious_domain,deep_subdomain",0,0,0,0,0,0,0,0
0009-43.recorder.demo.sbx-0053.recorder.demo.lodgify.com,v=spf1 -all,"suspicious_domain,deep_subdomain",0,0,0,0,0,0,0,0
0009-7.recorder.demo.sbx-0053.recorder.demo.lodgify.com,v=spf1 -all,"suspicious_domain,deep_subdomain",0,0,0,0,0,0,0,0
0009-akamai-weather.loc.sbx-0053.recorder.demo.lodgify.com,v=spf1 -all,"suspicious_domain,deep_subdomain",0,0,0,0,0,0,0,0
0009-api.mobile.insidebusiness.sbx-0053.recorder.demo.lodgify.com,v=spf1 -all,"suspicious_domain,deep_subdomain",0,0,0,0,0,0,0,0
0009-api2b.recorder.demo.qa03.sbx-0053.recorder.demo.lodgify.com,v=spf1 -all,"suspicious_domain,deep_subdomain",0,0,0,0,0,0,0,0
0009-campaign-api.usr.sbx-0053.recorder.demo.lodgify.com,v=spf1 -all,"suspicious_domain,deep_subdomain",0,0,0,0,0,0,0,0
0009-criteofeed.qa7.sbx-0053.recorder.demo.lodgify.com,v=spf1 -all,"suspicious_domain,deep_subdomain",0,0,0,0,0,0,0,0
0009-emailingb5bempfehlen.mission-wohntraum.sbx-0053.recorder.demo.lodgify.com,v=spf1 -all,"suspicious_domain,deep_subdomain",0,0,0,0,0,0,0,0
0009-ilsa-osdm-integration-test.osdm-s2-adapter.sbx-0053.recorder.demo.lodgify.com,v=spf1 -all,"suspicious_domain,deep_subdomain",0,0,0,0,0,0,0,0
0009-products.qa17.kreddy.fintech.sbx-0053.recorder.demo.lodgify.com,v=spf1 -all,"suspicious_domain,deep_subdomain",0,0,0,0,0,0,0,0
0009-reza9.test.sbx-0053.recorder.demo.lodgify.com,v=spf1 -all,"suspicious_domain,deep_subdomain",0,0,0,0,0,0,0,0
0009-sbx-66.recorder.demo.sbx-0053.recorder.demo.lodgify.com,v=spf1 -all,"suspicious_domain,deep_subdomain",0,0,0,0,0,0,0,0
0009-telelink.at.sbx-0053.recorder.demo.lodgify.com,v=spf1 -all,"suspicious_domain,deep_subdomain",0,0,0,0,0,0,0,0
0009-temp.b12b.atemailing.sbx-0053.recorder.demo.lodgify.com,v=spf1 -all,"suspicious_domain,deep_subdomain",0,0,0,0,0,0,0,0
0009-temp.b5b.atemailing.sbx-0053.recorder.demo.lodgify.com,v=spf1 -all,"suspicious_domain,deep_subdomain",0,0,0,0,0,0,0,0
0009.recorder.demodcr.api.www.test.dokumenten-portal.online,v=spf1 include:_incspfcheck.mailspike.net -all,"suspicious_domain,deep_subdomain",0,0,1,0,0,0,0,0
000915a.recorder.demo.mission.sbx-0053.recorder.demo.lodgify.com,v=spf1 -all,"suspicious_domain,deep_subdomain",0,0,0,0,0,0,0,0
000923.xyz,v=spf1 -all,"suspicious_domain,abused_tld_xyz",0,0,0,0,0,0,0,0
000933174.xyz,v=spf1 include:spf.efwd.registrar-servers.com ~all,"suspicious_domain,abused_tld_xyz",0,0,1,0,0,0,0,0
000948.recorder.demo.sbx-0053.recorder.demo.lodgify.com,v=spf1 -all,"suspicious_domain,deep_subdomain",0,0,0,0,0,0,0,0
00095a.recorder.demo.mission.sbx-0053.recorder.demo.lodgify.com,v=spf1 -all,"suspicious_domain,deep_subdomain",0,0,0,0,0,0,0,0
0009876.xyz,v=spf1 include:spf1.topdns.com include:spf2.topdns.com ?all,"suspicious_domain,abused_tld_xyz",0,0,2,0,0,0,0,0
0009ab.cdn.smp.sbx-0053.recorder.demo.lodgify.com,v=spf1 -all,"suspicious_domain,deep_subdomain",0,0,0,0,0,0,0,0
0009clicks.qa12.sbx-0053.recorder.demo.lodgify.com,v=spf1 -all,"suspicious_domain,deep_subdomain",0,0,0,0,0,0,0,0
0009dealerlookupservice.qa12.sbx-0053.recorder.demo.lodgify.com,v=spf1 -all,"suspicious_domain,deep_subdomain",0,0,0,0,0,0,0,0
0009main9.recorder.demo.mission-wohntraum.sbx-0053.recorder.demo.lodgify.com,v=spf1 -all,"suspicious_domain,deep_subdomain",0,0,0,0,0,0,0,0
0009products.qa12.kreddy.fintech.sbx-0053.recorder.demo.lodgify.com,v=spf1 -all,"suspicious_domain,deep_subdomain",0,0,0,0,0,0,0,0
0009sbx-0012.recorder.demo.sbx-0053.recorder.demo.lodgify.com,v=spf1 -all,"suspicious_domain,deep_subdomain",0,0,0,0,0,0,0,0
0009temp.accdiscover.sbx-0053.recorder.demo.lodgify.com,v=spf1 -all,"suspicious_domain,deep_subdomain",0,0,0,0,0,0,0,0
000d010216e888f44afdc53cc3.mw-trustpass.telapiwww.new.blog.counter-strike.net,v=spf1 include:_spf.wpcloud.com ~all,"suspicious_domain,deep_subdomain",0,0,1,0,0,0,0,0
000d0110105933f80606cbc1cb.mw-trustpass.telapiwww.new.blog.counter-strike.net,v=spf1 include:_spf.wpcloud.com ~all,"suspicious_domain,deep_subdomain",0,0,1,0,0,0,0,0
000d01112913fd90b72e668b65.mw-trustpass.telapiwww.new.blog.counter-strike.net,v=spf1 include:_spf.wpcloud.com ~all,"suspicious_domain,deep_subdomain",0,0,1,0,0,0,0,0
000d0112307f9eb316c4b8624c.mw-trustpass.telapiwww.new.blog.counter-strike.net,v=spf1 include:_spf.wpcloud.com ~all,"suspicious_domain,deep_subdomain",0,0,1,0,0,0,0,0
000d030320e93cbdb84af20b5c.mw-trustpass.telapiwww.new.blog.counter-strike.net,v=spf1 include:_spf.wpcloud.com ~all,"suspicious_domain,deep_subdomain",0,0,1,0,0,0,0,0
000jj0.chungcuthudo247.xyz,v=spf1 include:_incspfcheck.mailspike.net -all,"suspicious_domain,abused_tld_xyz",0,0,1,0,0,0,0,0
000o.top,v=spf1 -all,"suspicious_domain,abused_tld_top",0,0,0,0,0,0,0,0
000qkp.autoinsurancecrew.xyz,v=spf1 include:_incspfcheck.mailspike.net -all,"suspicious_domain,abused_tld_xyz",0,0,1,0,0,0,0,0
000s01110191610999a3df63f5.mw-trustpass.telapiwww.new.blog.counter-strike.net,v=spf1 include:_spf.wpcloud.com ~all,"suspicious_domain,deep_subdomain",0,0,1,0,0,0,0,0
001019.xyz,v=spf1 -all,"suspicious_domain,abused_tld_xyz",0,0,0,0,0,0,0,0
001056.600051.156501.005551.101160.055551.561051.tzz4.com,v=spf1 -all,"suspicious_domain,deep_subdomain",0,0,0,0,0,0,0,0
001109.xyz,v=spf1 -all,"suspicious_domain,abused_tld_xyz",0,0,0,0,0,0,0,0
0011337.xyz,v=spf1 include:spf.efwd.registrar-servers.com ~all,"suspicious_domain,abused_tld_xyz",0,0,1,0,0,0,0,0
001315.xyz,v=spf1 include:_spf.mx.cloudflare.net ~all,"suspicious_domain,abused_tld_xyz",0,0,1,0,0,0,0,0
00169.autojalan.xyz,v=spf1 include:_incspfcheck.mailspike.net -all,"suspicious_domain,abused_tld_xyz",0,0,1,0,0,0,0,0
00170bd6f084603d4a15c22600bccc4f.lhdfcljg.cfd,v=spf1 -all,"suspicious_domain,abused_tld_cf",0,0,0,0,0,0,0,0
001833863.xyz,v=spf1 ip6:fdec:ae16:fda7::/48 -all,"suspicious_domain,abused_tld_xyz",0,1,0,0,0,0,0,0
0019.recorder.demo.sbx-0006.recorder.demo.lodgify.com,v=spf1 -all,"suspicious_domain,deep_subdomain",0,0,0,0,0,0,0,0
0019.recorder.demo.sbx-0013.recorder.demo.lodgify.com,v=spf1 -all,"suspicious_domain,deep_subdomain",0,0,0,0,0,0,0,0
001e.recorder.demo-recorder.demo.demo.dokumenten-portal.online,v=spf1 include:_incspfcheck.mailspike.net -all,"suspicious_domain,deep_subdomain",0,0,1,0,0,0,0,0
001f.recorder.demo.www.test.dokumenten-portal.online,v=spf1 include:_incspfcheck.mailspike.net -all,"suspicious_domain,deep_subdomain",0,0,1,0,0,0,0,0
001f.recorder.demosbx-0000.recorder.demo.dokumenten-portal.online,v=spf1 include:_incspfcheck.mailspike.net -all,"suspicious_domain,deep_subdomain",0,0,1,0,0,0,0,0
0020-triangle-stripwp197.hostgator.com.br,v=spf1 ip4:74.53.28.178 ip4:216.172.188.70 ip4:216.172.188.71 ip4:216.172.188.75  ip4:216.172.188.85 ip4:162.144.212.13 ip4:108.167.151.19 ip4:108.167.151.29  include:_spf.google.com include:mail.zendesk.com  ~all,many_mechanisms,8,0,2,0,0,0,0,0
0020202.xyz,v=spf1 include:zohomail.eu ~all,"suspicious_domain,abused_tld_xyz",0,0,1,0,0,0,0,0
